Antidorcas marsupialis	geographic range (size of area) (km^2)	1066805.09
Antidorcas marsupialis	body length (VT) (mm)	1055
Antidorcas marsupialis	body mass (g)	33571.24
Antidorcas marsupialis	actual evapotranspiration rate in geographic range (millimeters per month)	377.23
Antidorcas marsupialis	habitat includes	farm
Antidorcas marsupialis	habitat includes	scrubland
Antidorcas marsupialis	habitat includes	savanna
Antidorcas marsupialis	habitat includes	terrestrial
Antidorcas marsupialis	habitat includes	dry lake
Antidorcas marsupialis	habitat includes	desert
Antidorcas marsupialis	habitat includes	river bed
Antidorcas marsupialis	habitat includes	grassland
Antidorcas marsupialis	habitat includes	coastal
Antidorcas marsupialis	skeletal tissue composition	hydroxylapatite
Antidorcas marsupialis	extinction status	extant
Antidorcas marsupialis	trophic guild	browser
Antidorcas marsupialis	motility	actively mobile
Antidorcas marsupialis	ecomorphological guild	fossorial and/or ground dwelling only
Antidorcas marsupialis	trophic guild	grazer
Antidorcas marsupialis	habitat includes	terrestrial habitat
Antidorcas marsupialis	first appearance	Neogenen Period
Antidorcas marsupialis	reproduction	viviparous
Antidorcas marsupialis	last appearance	Holocene Epoch
Antidorcas marsupialis	trophic level	herbivore
Antidorcas marsupialis	primary diet	leaves of herbaceous plants
Antidorcas marsupialis	primary diet	leaves of woody plants
Antidorcas marsupialis	primary diet	leaves
Antidorcas marsupialis	primary diet	plants
Antidorcas marsupialis	protein composition of milk	protein
Antidorcas marsupialis	carbohydrate composition of milk	carbohydrate
Antidorcas marsupialis	geographic distribution includes	Brazil
Antidorcas marsupialis	Biogeographic realm	the Afrotropics
Antidorcas marsupialis	ecoregion	Namibian savanna woodlands
Antidorcas marsupialis	ecoregion	Namib desert
Antidorcas marsupialis	ecoregion	Nama Karoo
Antidorcas marsupialis	ecoregion	Kaokoveld desert
Antidorcas marsupialis	ecoregion	Kalahari xeric savanna
Antidorcas marsupialis	ecoregion	Succulent Karoo
Antidorcas marsupialis	ecoregion	Etosha Pan halophytics
Antidorcas marsupialis	ecoregion	Highveld grasslands
Antidorcas marsupialis	ecoregion	Angolan Mopane woodlands
Antidorcas marsupialis	ecoregion	Kalahari Acacia-Baikiaea woodlands
Antidorcas marsupialis	ecoregion	Southern Africa bushveld
Antidorcas marsupialis	habitat is	terrestrial habitat
Antidorcas marsupialis	conservation status	least concern
Antidorcas marsupialis	behavioral circadian rhythm	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Antidorcas marsupialis	geographic distribution includes	Argentina
Antidorcas marsupialis	geographic distribution includes	Angola
Antidorcas marsupialis	geographic distribution includes	Botswana
Antidorcas marsupialis	geographic distribution includes	Mexico
Antidorcas marsupialis	geographic distribution includes	Lesotho
Antidorcas marsupialis	geographic distribution includes	Zimbabwe
Antidorcas marsupialis	geographic distribution includes	Swaziland
Antidorcas marsupialis	geographic distribution includes	South Africa
Antidorcas marsupialis	geographic distribution includes	Indian Ocean
Antidorcas marsupialis	geographic distribution includes	South Atlantic
Balaenoptera siberi	first appearance (million years ago)	11.62
Balaenoptera siberi	last appearance (million years ago)	5.333
Balaenoptera siberi	first appearance	Tortonian Age
Balaenoptera siberi	last appearance	Messinian Age
Balaenoptera siberi	reproduction	viviparous
Balaenoptera siberi	motility	actively mobile
Balaenoptera siberi	extinction status	extinct
Balaenoptera siberi	habitat includes	marine habitat
Balaenoptera siberi	trophic guild	suspension feeder
Balaenoptera siberi	skeletal tissue composition	hydroxylapatite
Balaenoptera siberi	geographic distribution includes	Peru
Aetiocetus tomitai	geographic distribution includes	Japan
Damaliscus pygargus	weaning age (days)	152
Damaliscus pygargus	weight (g)	6792
Damaliscus pygargus	weight (g)	84500
Damaliscus pygargus	onset of fertility (days)	707
Damaliscus pygargus	prenatal development duration (days)	243
Damaliscus pygargus	inter-birth interval (days)	365
Damaliscus pygargus	growth rate (/day)	0.0056
Damaliscus pygargus	total life span (years)	23
Damaliscus pygargus	body mass (g)	21189.56
Damaliscus pygargus	weaning age (days)	121.66
Damaliscus pygargus	temperature in geographic range (0.1°C)	15.683
Damaliscus pygargus	onset of fertility (days)	620.76
Damaliscus pygargus	precipitation in geographic range (millimeters per month)	49.54
Damaliscus pygargus	animal population density (individuals per square kilometer)	24.56
Damaliscus pygargus	potential evapotranspiration rate in geographic range (millimeters per month)	1180.21
Damaliscus pygargus	body mass (g)	6873.81
Damaliscus pygargus	longitude (degrees)	25.24
Damaliscus pygargus	total life span (months)	260.04
Damaliscus pygargus	inter-birth interval (days)	365
Damaliscus pygargus	human population density (individuals per square kilometer)	2
Damaliscus pygargus	human population density (individuals per square kilometer)	39.93
Damaliscus pygargus	human population density (individuals per square kilometer)	3
Damaliscus pygargus	gestation period duration (days)	240.54
Damaliscus pygargus	longitude (degrees)	19.82
Damaliscus pygargus	latitude (degrees)	-34.41
Damaliscus pygargus	latitude (degrees)	-29.5
Damaliscus pygargus	longitude (degrees)	30.66
Damaliscus pygargus	latitude (degrees)	-24.59
Damaliscus pygargus	geographic range (size of area) (km^2)	370656.19
Damaliscus pygargus	age at first birth (days)	1003.75
Damaliscus pygargus	body mass (g)	77784.55
Damaliscus pygargus	actual evapotranspiration rate in geographic range (millimeters per month)	674.58
Damaliscus pygargus	habitat includes	savanna
Damaliscus pygargus	habitat includes	coastal plain
Damaliscus pygargus	habitat includes	plateau
Damaliscus pygargus	habitat includes	terrestrial
Damaliscus pygargus	habitat includes	coastal
Damaliscus pygargus	habitat includes	farm
Damaliscus pygargus	habitat includes	temperate
Damaliscus pygargus	habitat includes	grassland
Damaliscus pygargus	trophic guild	browser
Damaliscus pygargus	extinction status	extant
Damaliscus pygargus	habitat includes	terrestrial habitat
Damaliscus pygargus	motility	actively mobile
Damaliscus pygargus	trophic guild	grazer
Damaliscus pygargus	reproduction	viviparous
Damaliscus pygargus	skeletal tissue composition	hydroxylapatite
Damaliscus pygargus	ecomorphological guild	fossorial and/or ground dwelling only
Damaliscus pygargus	primary diet	leaves of herbaceous plants
Damaliscus pygargus	primary diet	leaves
Damaliscus pygargus	primary diet	plants
Damaliscus pygargus	trophic level	herbivore
Damaliscus pygargus	Biogeographic realm	the Afrotropics
Damaliscus pygargus	ecoregion	Lowland fynbos and renosterveld
Damaliscus pygargus	ecoregion	Montane fynbos and renosterveld
Damaliscus pygargus	ecoregion	Highveld grasslands
Damaliscus pygargus	ecoregion	Albany thickets
Damaliscus pygargus	ecoregion	Kalahari xeric savanna
Damaliscus pygargus	ecoregion	Nama Karoo
Damaliscus pygargus	habitat is	terrestrial habitat
Damaliscus pygargus	conservation status	least concern
Damaliscus pygargus	geographic distribution includes	Lesotho
Damaliscus pygargus	geographic distribution includes	Swaziland
Damaliscus pygargus	geographic distribution includes	South Africa
Damaliscus pygargus	geographic distribution includes	Indian Ocean
Damaliscus pygargus	geographic distribution includes	South Atlantic
Gazella leptoceros	first appearance (million years ago)	2.588
Gazella leptoceros	last appearance (million years ago)	0.0117
Gazella leptoceros	prenatal development duration (days)	176
Gazella leptoceros	total life span (years)	14.6
Gazella leptoceros	weight (g)	4640
Gazella leptoceros	weight (g)	48500
Gazella leptoceros	onset of fertility (days)	157
Gazella leptoceros	temperature in geographic range (0.1°C)	24.458
Gazella leptoceros	precipitation in geographic range (millimeters per month)	3.93
Gazella leptoceros	potential evapotranspiration rate in geographic range (millimeters per month)	1253.26
Gazella leptoceros	body mass (g)	4615.3
Gazella leptoceros	longitude (degrees)	11.12
Gazella leptoceros	total life span (months)	168
Gazella leptoceros	human population density (individuals per square kilometer)	0
Gazella leptoceros	human population density (individuals per square kilometer)	6.52
Gazella leptoceros	human population density (individuals per square kilometer)	0
Gazella leptoceros	gestation period duration (days)	167.29
Gazella leptoceros	longitude (degrees)	-8.69
Gazella leptoceros	latitude (degrees)	15.34
Gazella leptoceros	latitude (degrees)	24.82
Gazella leptoceros	longitude (degrees)	30.94
Gazella leptoceros	latitude (degrees)	34.3
Gazella leptoceros	geographic range (size of area) (km^2)	2188576.06
Gazella leptoceros	age at first birth (days)	319.37
Gazella leptoceros	body length (VT) (mm)	1032.67
Gazella leptoceros	body mass (g)	24645.75
Gazella leptoceros	actual evapotranspiration rate in geographic range (millimeters per month)	94.23
Gazella leptoceros	habitat includes	dune
Gazella leptoceros	habitat includes	desert
Gazella leptoceros	habitat includes	massif
Gazella leptoceros	habitat includes	terrestrial
Gazella leptoceros	habitat includes	aquatic
Gazella leptoceros	motility	actively mobile
Gazella leptoceros	ecomorphological guild	fossorial and/or ground dwelling only
Gazella leptoceros	extinction status	extant
Gazella leptoceros	reproduction	viviparous
Gazella leptoceros	skeletal tissue composition	hydroxylapatite
Gazella leptoceros	first appearance	Pleistocene Epoch
Gazella leptoceros	trophic guild	browser
Gazella leptoceros	trophic guild	grazer
Gazella leptoceros	habitat includes	terrestrial habitat
Gazella leptoceros	primary diet	leaves
Gazella leptoceros	primary diet	plants
Gazella leptoceros	trophic level	herbivore
Gazella leptoceros	geographic distribution includes	Egypt
Gazella leptoceros	Biogeographic realm	the Palearctic
Gazella leptoceros	ecoregion	Saharan halophytics
Gazella leptoceros	ecoregion	Sahara desert
Gazella leptoceros	ecoregion	North Saharan steppe and woodlands
Gazella leptoceros	ecoregion	West Saharan montane xeric woodlands
Gazella leptoceros	ecoregion	Tibesti-Jebel Uweinat montane xeric woodlands
Gazella leptoceros	conservation status	endangered
Gazella leptoceros	habitat is	terrestrial habitat
Gazella leptoceros	geographic distribution includes	Algeria
Gazella leptoceros	geographic distribution includes	Libya
Crenatocetus rayi	last appearance (million years ago)	37.2
Crenatocetus rayi	first appearance (million years ago)	48.6
Crenatocetus rayi	trophic level	carnivore
Crenatocetus rayi	last appearance	Priabonian Age
Crenatocetus rayi	motility	actively mobile
Crenatocetus rayi	extinction status	extinct
Crenatocetus rayi	habitat includes	marine habitat
Crenatocetus rayi	skeletal tissue composition	hydroxylapatite
Crenatocetus rayi	first appearance	Ypresian Age
Crenatocetus rayi	reproduction	viviparous
Crenatocetus rayi	geographic distribution includes	North Atlantic
Idiorophus bolzanensis	last appearance (million years ago)	15.97
Idiorophus bolzanensis	first appearance (million years ago)	23.03
Idiorophus bolzanensis	motility	actively mobile
Idiorophus bolzanensis	last appearance	Burdigalian Age
Idiorophus bolzanensis	habitat includes	freshwater habitat
Idiorophus bolzanensis	trophic guild	piscivore
Idiorophus bolzanensis	first appearance	Aquitanian Age
Idiorophus bolzanensis	habitat includes	marine habitat
Idiorophus bolzanensis	skeletal tissue composition	hydroxylapatite
Idiorophus bolzanensis	trophic level	carnivore
Idiorophus bolzanensis	extinction status	extinct
Idiorophus bolzanensis	reproduction	viviparous
Blastomeryx gemmifer	geographic distribution includes	United States
Microcetus ambiguus	last appearance (million years ago)	23.03
Microcetus ambiguus	first appearance (million years ago)	28.1
Microcetus ambiguus	extinction status	extinct
Microcetus ambiguus	skeletal tissue composition	hydroxylapatite
Microcetus ambiguus	motility	actively mobile
Microcetus ambiguus	habitat includes	marine habitat
Microcetus ambiguus	trophic level	carnivore
Microcetus ambiguus	first appearance	Chattian Age
Microcetus ambiguus	reproduction	viviparous
Microcetus ambiguus	habitat includes	freshwater habitat
Diacodexis gracilis	first appearance (million years ago)	55.8
Diacodexis gracilis	last appearance (million years ago)	50.3
Diacodexis gracilis	extinction status	extinct
Diacodexis gracilis	ecomorphological guild	fossorial and/or ground dwelling only
Diacodexis gracilis	trophic level	herbivore
Diacodexis gracilis	first appearance	Ypresian Age
Diacodexis gracilis	habitat includes	terrestrial habitat
Diacodexis gracilis	motility	actively mobile
Diacodexis gracilis	skeletal tissue composition	hydroxylapatite
Diacodexis gracilis	geographic distribution includes	Mexico
Cephalophus nigrifrons rubidus	habitat is	terrestrial habitat
Cephalophus nigrifrons rubidus	conservation status	endangered
Beatragus antiquus	first appearance (million years ago)	5.333
Beatragus antiquus	last appearance (million years ago)	0.0117
Beatragus antiquus	first appearance	Pliocene Epoch
Beatragus antiquus	trophic guild	browser
Beatragus antiquus	last appearance	Pleistocene Epoch
Beatragus antiquus	ecomorphological guild	fossorial and/or ground dwelling only
Beatragus antiquus	trophic guild	grazer
Beatragus antiquus	motility	actively mobile
Beatragus antiquus	skeletal tissue composition	hydroxylapatite
Beatragus antiquus	extinction status	extinct
Beatragus antiquus	habitat includes	terrestrial habitat
Beatragus antiquus	reproduction	viviparous
Sanitherium nadiurum	motility	actively mobile
Sanitherium nadiurum	trophic guild	grazer
Sanitherium nadiurum	extinction status	extinct
Sanitherium nadiurum	trophic guild	browser
Sanitherium nadiurum	ecomorphological guild	fossorial and/or ground dwelling only
